Response	Gene ENSEMBL ID	quantitative sorting score	visualization score	baseline score	Percent appearing in restart set
TAE684	ENSG00000005884	0.006797932357649051	1.0	0.3055122585133699	1.0
TAE684	ENSG00000164294	0.006346075010784345	0.9387518691530458	0.361694154749881	1.0
TAE684	ENSG00000105974	0.006001694988608593	0.8920720202900084	0.31220938671089266	1.0
TAE684	ENSG00000214063	0.0058198308491249386	0.8674207920013628	0.3166114610014962	1.0
TAE684	ENSG00000138119	0.005695215610822932	0.8505295087811057	0.32318610649214297	1.0
TAE684	ENSG00000172380	0.005664348551507022	0.8463455562550275	0.32069295011599647	1.0
TAE684	ENSG00000104368	0.0056001262403672855	0.837640382944748	0.2774161763448274	1.0
TAE684	ENSG00000073711	0.005598986857346238	0.8374859424319574	0.3187566919948182	1.0
TAE684	ENSG00000006327	0.0055664604515658885	0.8330770696515565	0.31654371401721343	1.0
TAE684	ENSG00000018408	0.005554036967804597	0.831393097565529	0.31531345330218824	1.0
TAE684	ENSG00000082781	0.005549541008288632	0.8307836815216667	0.2794335984126581	1.0
TAE684	ENSG00000177697	0.005527504741990808	0.8277967208559778	0.29903964093170265	1.0
TAE684	ENSG00000177469	0.005508877544719586	0.8252718509524649	0.3111295503514777	1.0
TAE684	ENSG00000198625	0.0055038832052497115	0.8245948807549733	-0.3138957995228715	1.0
TAE684	ENSG00000011426	0.00548283642773922	0.821742042814385	0.3118190571623079	1.0
TAE684	ENSG00000152104	0.005479244595879404	0.8212551790082374	0.30921508495035827	1.0
TAE684	ENSG00000168615	0.005446214543439807	0.816778038185499	0.29982159865204344	1.0
TAE684	ENSG00000137693	0.0054237250780772815	0.8137296475224732	0.2970206519641429	1.0
TAE684	ENSG00000039523	0.00540220357406204	0.8108124615940047	0.30781443543242226	1.0
TAE684	ENSG00000145623	0.005377414742989121	0.8074523976719905	0.30520782270716545	1.0
TAE684	ENSG00000196924	0.005332310662978069	0.8013386526738914	0.2986815824623968	1.0
TAE684	ENSG00000057019	0.005312106847076118	0.798600076066569	0.30159190317602674	1.0
TAE684	ENSG00000115641	0.005302627449506163	0.7973151674848152	0.2802955449675055	1.0
TAE684	ENSG00000039560	0.005286975505435687	0.795193585695586	0.3013718001838776	1.0
TAE684	ENSG00000142871	0.00528566305134974	0.795015685833728	0.2973306093968619	1.0
TAE684	ENSG00000119326	0.005277777072188885	0.7939467611236356	0.2986931217759239	1.0
TAE684	ENSG00000118513	0.005263428859872897	0.7920018969060962	-0.3027368659650537	1.0
TAE684	ENSG00000091136	0.005249984975674019	0.7901796120982523	0.28903970817405616	1.0
TAE684	ENSG00000124145	0.0052469248032979915	0.7897648134025982	0.29437673687687865	1.0
TAE684	ENSG00000089159	0.005216720910123414	0.7856707513848397	0.2794688772199102	1.0
