Response	Gene ENSEMBL ID	quantitative sorting score	visualization score	baseline score	Percent appearing in restart set
Erlotinib	ENSG00000198959	0.0074896644083665784	1.0	0.2516119807898372	1.0
Erlotinib	ENSG00000134070	0.006917020991452989	0.9606989083715989	0.15200320868384198	1.0
Erlotinib	ENSG00000214063	0.006212836207216991	0.9123700008679597	0.20838655305637374	1.0
Erlotinib	ENSG00000177548	0.006059231889953086	0.9018279826258857	-0.20481804435644665	1.0
Erlotinib	ENSG00000151229	0.006009934779353166	0.8984446725179214	0.2037063415862026	1.0
Erlotinib	ENSG00000166454	0.005993730647517188	0.8973325667096038	-0.20296904232391913	1.0
Erlotinib	ENSG00000132326	0.005988188534693721	0.8969522059520071	-0.20206934505595786	1.0
Erlotinib	ENSG00000026025	0.005927836575233911	0.892810190487187	0.201561684761802	1.0
Erlotinib	ENSG00000165996	0.005784548635639914	0.8829761955840758	0.19592955502430037	1.0
Erlotinib	ENSG00000081041	0.005634788732302745	0.8726980233228155	0.18914326690273642	1.0
Erlotinib	ENSG00000136244	0.005627935111300199	0.8722276524444438	0.18786601258931532	1.0
Erlotinib	ENSG00000142227	0.0056221433603410795	0.8718301587714001	0.189689725769547	1.0
Erlotinib	ENSG00000155363	0.005531529684118484	0.8656112513556744	0.1879821368280737	1.0
Erlotinib	ENSG00000163618	0.005524918549091431	0.8651575225328296	-0.18631733024662078	1.0
Erlotinib	ENSG00000090905	0.005474850532680083	0.8617213043863953	-0.18534671521485055	1.0
Erlotinib	ENSG00000174099	0.005464896756985022	0.86103816678438	0.18493924481677976	1.0
Erlotinib	ENSG00000180398	0.005444426489975474	0.8596332718434129	0.18357890594653092	1.0
Erlotinib	ENSG00000164741	0.005389940316653912	0.8558938311601809	0.1819334671737675	1.0
Erlotinib	ENSG00000159388	0.0052904190604348336	0.8490635876017715	-0.17749815102914468	1.0
Erlotinib	ENSG00000163013	0.005286920354093448	0.848823467879022	-0.17918973858944234	1.0
Erlotinib	ENSG00000149948	0.005270947338029365	0.8477272237777627	0.1785249155088494	1.0
Erlotinib	ENSG00000128242	0.005269699113286722	0.8476415568626554	0.1712814688158925	1.0
Erlotinib	ENSG00000181104	0.005254678717489048	0.8466106920450331	0.16635489378083318	1.0
Erlotinib	ENSG00000134250	0.005223000210645985	0.8444365643709557	0.18021379133878548	1.0
Erlotinib	ENSG00000243749	0.005221121246444571	0.8443076091746412	0.17651646870944626	1.0
Erlotinib	ENSG00000123094	0.005206598207478335	0.843310878454831	0.17537879928073655	1.0
Erlotinib	ENSG00000163472	0.005163824946648059	0.8403753066950147	-0.16238385091710186	1.0
Erlotinib	ENSG00000135046	0.005161923519620609	0.8402448098524364	0.17280144933255506	1.0
Erlotinib	ENSG00000183853	0.005158718875229215	0.8400248718960351	0.17450084240587854	1.0
Erlotinib	ENSG00000189410	0.00513970396569082	0.8387198595969293	0.1743193822678086	1.0
Erlotinib	ENSG00000122870	0.005131013445829486	0.8381234205088672	0.17394603199292522	1.0
Erlotinib	ENSG00000128512	0.005096768217733248	0.8357731361827159	0.17271603595718954	1.0
Erlotinib	ENSG00000127920	0.005096664001654955	0.8357659837288132	0.17270707361945972	1.0
Erlotinib	ENSG00000163576	0.005096323350821037	0.8357426045206678	0.16673082109866344	1.0
Erlotinib	ENSG00000126458	0.0050882462907567046	0.8351882677933073	0.17337308625147346	1.0
Erlotinib	ENSG00000065675	0.005082549855855121	0.8347973157568218	0.17348127988798534	1.0
Erlotinib	ENSG00000177485	0.005058069502508598	0.8331172045714826	-0.17138889761921974	1.0
Erlotinib	ENSG00000139725	0.005055776169935061	0.8329598108584934	0.17079494201838305	1.0
Erlotinib	ENSG00000121236	0.005052668414545565	0.8327465224913984	0.17087238244878547	1.0
Erlotinib	ENSG00000167601	0.00505075355836721	0.832615103992734	0.1690427797480574	1.0
Erlotinib	ENSG00000069702	0.005050578091911466	0.832603061554017	0.16802485513200308	1.0
