Response	Gene ENSEMBL ID	quantitative sorting score	visualization score	baseline score	Percent appearing in restart set
Nutlin-3	ENSG00000135679	0.008388678456871548	1.0	0.3187612413220964	1.0
Nutlin-3	ENSG00000118898	0.007922442338495839	0.9656808916976732	-0.2030316816782659	1.0
Nutlin-3	ENSG00000124762	0.0075387752937999715	0.9374395986274942	0.28741612728793897	1.0
Nutlin-3	ENSG00000172667	0.00715218010442083	0.9089827681706788	0.2725271623208345	1.0
Nutlin-3	ENSG00000149418	0.007069786895625908	0.9029178981518989	-0.20644642060460944	1.0
Nutlin-3	ENSG00000169760	0.0069879710874721866	0.8968955299350133	0.2640819230464326	1.0
Nutlin-3	ENSG00000185088	0.006894161272231709	0.8899902965518183	0.26269053127908876	1.0
Nutlin-3	ENSG00000161513	0.006722863209996147	0.8773812417872031	0.25543087268392684	1.0
Nutlin-3	ENSG00000080546	0.006470678414953198	0.858818206981082	0.24675842335984022	1.0
Nutlin-3	ENSG00000131080	0.006113253053913952	0.832508534280823	0.23196745625382986	1.0
Nutlin-3	ENSG00000166145	0.006102190861688696	0.8316942589424766	-0.20974049419592333	1.0
Nutlin-3	ENSG00000130703	0.0059142992116452105	0.8178637691266939	-0.22586026461642866	1.0
Nutlin-3	ENSG00000181885	0.005699394265680802	0.8020448614432808	-0.19560919948154576	1.0
Nutlin-3	ENSG00000166130	0.005510160840557572	0.7881156050959829	0.20880138701021264	1.0
Nutlin-3	ENSG00000087088	0.005486410522499967	0.7863673713030429	0.2092926328090493	1.0
Nutlin-3	ENSG00000143479	0.005451193178676346	0.7837750628370798	0.2086967806533436	1.0
Nutlin-3	ENSG00000086619	0.00545090541213538	0.7837538806705853	0.20821870802531625	1.0
Nutlin-3	ENSG00000163814	0.00542926667810381	0.7821610781666912	-0.1944360219799185	1.0
Nutlin-3	ENSG00000146904	0.00539420242311309	0.7795800383949135	-0.20642880862196017	1.0
Nutlin-3	ENSG00000103067	0.005374477512061544	0.7781281102152819	-0.20512041360902658	1.0
Nutlin-3	ENSG00000184292	0.005368477688829708	0.7776864700780795	-0.18272177561015465	1.0
Nutlin-3	ENSG00000117620	0.005312724534283174	0.7735825440336004	-0.20100464386812839	1.0
Nutlin-3	ENSG00000171345	0.005284916260877478	0.7715356087810601	-0.20128807109549526	1.0
Nutlin-3	ENSG00000106526	0.00525592653869241	0.7694017084329066	-0.20106225561580018	1.0
Nutlin-3	ENSG00000132698	0.005251267850980339	0.7690587877499394	-0.19132299739972017	1.0
Nutlin-3	ENSG00000173156	0.005233743652933539	0.7677688515417049	-0.19350457852513947	1.0
Nutlin-3	ENSG00000142675	0.00521674908479633	0.7665179007863578	-0.19770312489066438	1.0
Nutlin-3	ENSG00000221955	0.005214546917612291	0.7663558017744836	-0.19919338609376502	1.0
Nutlin-3	ENSG00000183831	0.005205014774242055	0.7656541515852701	0.19912297101072193	1.0
Nutlin-3	ENSG00000134317	0.00519915327312031	0.7652226931806484	-0.1972761258448904	1.0
Nutlin-3	ENSG00000095066	0.005194347385998057	0.7648689373171774	-0.1929019209915142	1.0
Nutlin-3	ENSG00000052344	0.005174354440157997	0.7633972794028185	-0.1972701611126918	1.0
Nutlin-3	ENSG00000167642	0.005134862820145578	0.7604903463471766	-0.18816325795574626	1.0
Nutlin-3	ENSG00000150764	0.005126434766479514	0.7598699669403836	0.1958295222528326	1.0
Nutlin-3	ENSG00000188112	0.005122160333099472	0.7595553307800367	-0.18616503173589344	1.0
Nutlin-3	ENSG00000174307	0.005089121063115956	0.7571233478424119	0.1942491743138801	1.0
Nutlin-3	ENSG00000118689	0.005051889835410182	0.7543827996834351	-0.19341408484888722	1.0
Nutlin-3	ENSG00000244509	0.005008811654768852	0.7512118639952102	0.19008789800159415	1.0
Nutlin-3	ENSG00000026025	0.004999373892758578	0.7505171611101342	0.17740904571633928	1.0
Nutlin-3	ENSG00000054148	0.004988276095204877	0.7497002649042169	0.1891909545292392	1.0
Nutlin-3	ENSG00000143515	0.004971309727084013	0.7484513899198729	0.18756652528378426	1.0
Nutlin-3	ENSG00000143412	0.004960229974970504	0.7476358220182029	-0.1809848334625713	1.0
Nutlin-3	ENSG00000101213	0.004926152940437339	0.7451274504170491	-0.18810016871316002	1.0
Nutlin-3	ENSG00000142227	0.0048891947371434	0.7424069992732748	0.18568664211593122	1.0
Nutlin-3	ENSG00000130545	0.004860703068100225	0.7403097600481943	-0.18529627794506648	1.0
Nutlin-3	ENSG00000164251	0.004851535326210419	0.7396349330358639	-0.17208807862066228	1.0
Nutlin-3	ENSG00000119411	0.004840570543861531	0.7388278279272895	-0.18356351502874427	1.0
Nutlin-3	ENSG00000163584	0.004835008545902849	0.7384184156085135	0.18507730664691127	1.0
Nutlin-3	ENSG00000145358	0.0048340988709952	0.738351455477273	0.18458343398538113	1.0
Nutlin-3	ENSG00000113328	0.004831802761147398	0.7381824414531873	0.1852723717621876	1.0
Nutlin-3	ENSG00000197279	0.004830007385380754	0.7380502858930529	-0.18451993978944348	1.0
Nutlin-3	ENSG00000125850	0.0048243560959440965	0.7376343009305405	-0.18438049804265302	1.0
Nutlin-3	ENSG00000081923	0.004803590196523978	0.7361057467857499	-0.18342476492128967	1.0
Nutlin-3	ENSG00000073350	0.004802470406564069	0.7360233203254323	-0.18270472067756086	1.0
Nutlin-3	ENSG00000188906	0.004792096438990472	0.7352597044178456	0.18249149728939726	1.0
Nutlin-3	ENSG00000155324	0.0047721493490081555	0.7337914219008148	-0.17580973688380522	1.0
Nutlin-3	ENSG00000127952	0.004759195986282846	0.7328379396613909	-0.1816677950817784	1.0
Nutlin-3	ENSG00000107796	0.004756062164770608	0.7326072626382264	0.18327089814004766	1.0
Nutlin-3	ENSG00000176407	0.004730435855314762	0.7307209392605608	0.1806791789622543	1.0
