Response	Gene ENSEMBL ID	quantitative sorting score	visualization score	baseline score	Percent appearing in restart set
PF2341066	ENSG00000105137	0.006593125495493177	1.0	0.22738256480622962	1.0
PF2341066	ENSG00000108797	0.006104884566103637	0.9370202414580273	0.2103287253091698	1.0
PF2341066	ENSG00000026025	0.006009657323670381	0.9247365749850771	0.20806791897815105	1.0
PF2341066	ENSG00000144136	0.006001456224646237	0.9236786890004564	0.2066391163197792	1.0
PF2341066	ENSG00000142227	0.005959975630173661	0.9183279744929145	0.204760223627736	1.0
PF2341066	ENSG00000136048	0.0059142518838470205	0.912429922261024	0.16428747033252306	1.0
PF2341066	ENSG00000135919	0.0058332735649652846	0.9019842699952805	0.20038563991109712	1.0
PF2341066	ENSG00000106991	0.005684368475493675	0.8827765264078711	0.1873179604914455	1.0
PF2341066	ENSG00000173546	0.005646141826363866	0.8778455487139807	0.1945096134610381	1.0
PF2341066	ENSG00000165591	0.00563436058864179	0.8763258491918828	-0.1937598429131516	1.0
PF2341066	ENSG00000167601	0.005629162872248484	0.875655379135574	0.19460484910528195	1.0
PF2341066	ENSG00000105974	0.005610543747069156	0.8732536386474854	0.18375460865864868	1.0
PF2341066	ENSG00000115738	0.005558545911054176	0.8665462715264555	-0.19236819829735152	1.0
PF2341066	ENSG00000175592	0.005534166254846561	0.8634014617227962	0.19046384921137774	1.0
PF2341066	ENSG00000197467	0.005528956487920484	0.862729437229736	0.18851146113527445	1.0
PF2341066	ENSG00000169607	0.005519901898063238	0.8615614567336745	0.19070686220757901	1.0
PF2341066	ENSG00000026508	0.005507085013581764	0.8599081658247929	0.1729588814019726	1.0
PF2341066	ENSG00000099904	0.005505464218778517	0.8596990943209306	0.19023818644161491	1.0
PF2341066	ENSG00000140682	0.005490035007899818	0.8577088310776408	0.1899184714291353	1.0
PF2341066	ENSG00000160593	0.005489236645120172	0.8576058477100771	-0.1829012631224427	1.0
PF2341066	ENSG00000035862	0.005349115099174519	0.8395311214858356	0.18104184440444213	1.0
PF2341066	ENSG00000122966	0.005304327891194118	0.8337538763296346	0.18279845362832095	1.0
PF2341066	ENSG00000164294	0.0052902524844726405	0.8319382446131232	0.18151502505007808	1.0
PF2341066	ENSG00000135925	0.005256138132215376	0.8275377252411307	-0.18220403726835846	1.0
PF2341066	ENSG00000071967	0.0052466160451651745	0.826309440787414	0.18100046447393145	1.0
PF2341066	ENSG00000196526	0.005245619387802301	0.8261808787675494	0.18117477173329216	1.0
PF2341066	ENSG00000069702	0.005236522414058969	0.825007431038507	0.1740481436537339	1.0
PF2341066	ENSG00000196611	0.005218919046097233	0.8227367163216113	0.17164531271918163	1.0
PF2341066	ENSG00000135318	0.005217514736737748	0.8225555699673122	0.1785581040689024	1.0
PF2341066	ENSG00000162517	0.0052105273861081216	0.821654249268836	0.17892226736447236	1.0
PF2341066	ENSG00000082126	0.005168554812968129	0.8162400728599735	0.1788012208196185	1.0
PF2341066	ENSG00000120896	0.0051565461020987476	0.8146910308493013	0.1743881863821869	1.0
PF2341066	ENSG00000122729	0.005119599991385282	0.8099252339000197	0.1745724805891992	1.0
PF2341066	ENSG00000109339	0.005103151728565061	0.807803519888563	-0.17577878178116155	1.0
PF2341066	ENSG00000154027	0.005096085501111522	0.8068920246163765	0.1757796713840594	1.0
PF2341066	ENSG00000177469	0.005092186138399697	0.8063890333526876	0.17171069645170933	1.0
PF2341066	ENSG00000100106	0.0050786685244906225	0.8046453531144871	0.17537888615600136	1.0
PF2341066	ENSG00000119711	0.00507800053795419	0.8045591873953893	-0.17459826832068598	1.0
PF2341066	ENSG00000154127	0.005055098378607116	0.8016049646357942	0.1739184009452758	1.0
PF2341066	ENSG00000135631	0.00504764320037269	0.8006432973587828	0.17361535452876103	1.0
PF2341066	ENSG00000124194	0.005041583085915651	0.799861583818875	-0.17414649125263792	1.0
PF2341066	ENSG00000244405	0.005019117290776572	0.7969636490736628	0.1734446733379248	1.0
PF2341066	ENSG00000165025	0.004988052984932477	0.792956564940464	-0.17280231618210365	1.0
PF2341066	ENSG00000170955	0.004972440827873073	0.7909427028843884	0.16669198705826546	1.0
PF2341066	ENSG00000104368	0.004963054511137269	0.7897319318776265	0.16896607905436925	1.0
PF2341066	ENSG00000198121	0.004959425205538931	0.7892637761444639	0.1709495877346314	1.0
PF2341066	ENSG00000122862	0.004949862769769429	0.788030286980437	0.16794147382379704	1.0
PF2341066	ENSG00000153071	0.004948800683337582	0.7878932850557683	0.17051772598988518	1.0
PF2341066	ENSG00000178922	0.004879745485080442	0.778985634241363	0.1679806832126399	1.0
PF2341066	ENSG00000111490	0.004876552252878329	0.7785737290098433	-0.1689122587643665	1.0
PF2341066	ENSG00000259571	0.004872739869401622	0.7780819574757923	0.1681982491896679	1.0
PF2341066	ENSG00000121671	0.004841899150087465	0.7741037144839668	-0.1673849554510847	1.0
PF2341066	ENSG00000080823	0.004841813589608903	0.7740926777642732	0.16766553244058716	1.0
PF2341066	ENSG00000132698	0.00484114128364505	0.7740059548684219	-0.15874461611340682	1.0
PF2341066	ENSG00000117143	0.004828636477711851	0.7723929199692957	0.1648998920084588	1.0
PF2341066	ENSG00000110880	0.004806001078829188	0.7694731074949221	0.16590583544504114	1.0
PF2341066	ENSG00000163406	0.004804522494012711	0.7692823801119435	-0.1659172416024795	1.0
PF2341066	ENSG00000154134	0.004797272835654644	0.7683472235008953	0.16568044111939728	1.0
PF2341066	ENSG00000003436	0.0047674757112946605	0.7645035971589104	0.15787123452472704	1.0
PF2341066	ENSG00000206560	0.004762987181396082	0.763924607336049	0.1657644185005293	1.0
PF2341066	ENSG00000165424	0.004759566563655864	0.7634833709169462	0.16401461378886284	1.0
PF2341066	ENSG00000013523	0.004745323690926624	0.7616461372246518	-0.16412524006802132	1.0
PF2341066	ENSG00000033867	0.004734535140733439	0.7602544876408401	0.16344199126623088	1.0
PF2341066	ENSG00000152223	0.00472999668507132	0.7596690577341114	0.16357344520155861	1.0
