Response	Gene ENSEMBL ID	quantitative sorting score	visualization score	baseline score	Percent appearing in restart set
PLX4720	ENSG00000150991	0.02995167972475819	1.0	0.0969834535215441	0.0
PLX4720	ENSG00000187848	0.008521199927657278	0.30728412351808576	-0.14765085635323658	1.0
PLX4720	ENSG00000180043	0.006334674829060586	0.2366071874688514	-0.20061313375766196	1.0
PLX4720	ENSG00000128829	0.006292517186048865	0.23524448962420366	0.1997067331758313	1.0
PLX4720	ENSG00000109991	0.006131805930817373	0.23004968115130836	-0.15691497598954826	1.0
PLX4720	ENSG00000172123	0.0060348332378201116	0.22691514918280356	0.19162149089598	1.0
PLX4720	ENSG00000023608	0.00589565079351203	0.2224162350281699	0.18383648426868693	1.0
PLX4720	ENSG00000142227	0.005861892196016971	0.22132502677366533	0.1852243709771271	1.0
PLX4720	ENSG00000137965	0.005828622906879443	0.22024963485509752	0.18508161215860944	1.0
PLX4720	ENSG00000133056	0.005778467794464459	0.218628427911271	-0.17900962648494143	1.0
PLX4720	ENSG00000121671	0.005686987728283591	0.2156714388552594	-0.17780894697837027	1.0
PLX4720	ENSG00000182791	0.005672283678992892	0.21519614719176536	-0.17936695661124621	1.0
PLX4720	ENSG00000154134	0.005656223150573259	0.21467700888378993	0.17932241126067439	1.0
PLX4720	ENSG00000185745	0.005564123640480541	0.21169999700811262	0.17646076746767528	1.0
PLX4720	ENSG00000119917	0.005546579590799838	0.21113290556327927	0.17587616481965085	1.0
PLX4720	ENSG00000065308	0.005521801592972386	0.2103319849751722	0.17526861272290195	1.0
PLX4720	ENSG00000115008	0.0055081230441331695	0.20988984144698855	0.17117023175594684	1.0
PLX4720	ENSG00000088826	0.005499678632897831	0.20961688546160498	0.17471143695713226	1.0
PLX4720	ENSG00000136244	0.00548529522067796	0.20915195802661413	0.17013693450406467	1.0
PLX4720	ENSG00000166130	0.0054831809794149795	0.20908361758330882	0.17271027769171926	1.0
PLX4720	ENSG00000101126	0.005470349361638994	0.20866885013813125	-0.17347639800388026	1.0
