Response	Gene ENSEMBL ID	quantitative sorting score	visualization score	baseline score	Percent appearing in restart set
17-AAG	ENSG00000072315	0.008724270988153754	1.0	0.17762215340067772	1.0
17-AAG	ENSG00000113583	0.007835736727604252	0.9163646971173596	-0.25384552713153063	1.0
17-AAG	ENSG00000184611	0.007812727742981774	0.9141989242447042	0.25271958760983343	1.0
17-AAG	ENSG00000138615	0.007584126280988148	0.8926812930602551	0.24450536475787682	1.0
17-AAG	ENSG00000181019	0.006645139214281542	0.804297005347678	-0.21478073268791567	1.0
17-AAG	ENSG00000012223	0.006531998503831714	0.7936473793209038	0.20882344024661503	1.0
17-AAG	ENSG00000132874	0.006496299919441247	0.7902871690841801	0.20889769486038537	1.0
17-AAG	ENSG00000042286	0.006496176073994105	0.7902755118505289	-0.21014174874701574	1.0
17-AAG	ENSG00000144909	0.006469528103541803	0.7877672111817312	0.20955585005312719	1.0
17-AAG	ENSG00000015592	0.00629529438874892	0.7713670675338561	0.19872559043022214	1.0
17-AAG	ENSG00000171509	0.006096868796378757	0.7526898085306042	0.19842100452731712	1.0
17-AAG	ENSG00000118600	0.006090637885013564	0.7521033098637542	-0.19498736168529235	1.0
17-AAG	ENSG00000113946	0.005934980176057686	0.7374516749042968	0.18110858126610174	1.0
17-AAG	ENSG00000134533	0.005845800500329658	0.7290574356254685	0.18817445558634505	1.0
17-AAG	ENSG00000153347	0.005804039311801395	0.7251265690214725	0.18717025080032304	1.0
17-AAG	ENSG00000147874	0.005801730201860773	0.7249092188101776	0.18245561038157468	1.0
17-AAG	ENSG00000150455	0.005782235003729286	0.7230741890618867	-0.18687409570560404	1.0
17-AAG	ENSG00000153707	0.005674338316012403	0.7129181685707303	0.18322691113935416	1.0
17-AAG	ENSG00000130649	0.005653039697388032	0.7109133877775513	0.18348866806781094	1.0
17-AAG	ENSG00000120937	0.005549593987650922	0.7011763256856266	0.17950853504066336	1.0
17-AAG	ENSG00000108100	0.005498466368772124	0.6963638225774719	0.17840739173738532	1.0
17-AAG	ENSG00000171199	0.005480243093343338	0.6946485154388842	0.17024299685033137	1.0
17-AAG	ENSG00000038945	0.005461693858685209	0.6929025266484077	0.17294571558140917	1.0
17-AAG	ENSG00000156689	0.00545583168943511	0.6923507366696193	0.17683080321794117	1.0
17-AAG	ENSG00000120875	0.005310876364872131	0.6787064879191224	-0.17238593947407013	1.0
17-AAG	ENSG00000167612	0.00527909446461526	0.6757149444613323	0.1705317466483027	1.0
17-AAG	ENSG00000157765	0.00524261904321766	0.6722816126790849	0.16916517412663826	1.0
17-AAG	ENSG00000078795	0.005166344830245924	0.6651021293577766	0.16752283791512368	1.0
17-AAG	ENSG00000069702	0.005116571477550692	0.6604170996262547	-0.164247023195259	1.0
17-AAG	ENSG00000162551	0.005087499323095135	0.6576806171389754	0.16495881508452517	1.0
17-AAG	ENSG00000135205	0.005083346261188	0.6572897007658929	0.16432092948192065	1.0
17-AAG	ENSG00000114126	0.005076892501226369	0.6566822259693791	0.1638055592354409	1.0
17-AAG	ENSG00000130489	0.005028309527216782	0.6521092433319753	-0.16190468582883635	1.0
17-AAG	ENSG00000197019	0.005002632215051196	0.6496923080763187	-0.16053825736728478	1.0
17-AAG	ENSG00000104883	0.004969660109691198	0.6465887338632587	-0.16112845552825794	1.0
17-AAG	ENSG00000176566	0.004966190844252822	0.6462621813839661	0.16100612940283074	1.0
17-AAG	ENSG00000117971	0.004943512112424078	0.6441274943046876	0.1553166090952053	1.0
17-AAG	ENSG00000151176	0.004930215590749505	0.6428759290393812	-0.15896980197827731	1.0
17-AAG	ENSG00000101439	0.004911663494280528	0.6411296708744667	-0.15845169025419098	1.0
17-AAG	ENSG00000182771	0.004910752813151856	0.6410439509473826	0.15746121468509033	1.0
17-AAG	ENSG00000198721	0.0048872312463694246	0.6388299301161473	-0.14851012522144125	1.0
17-AAG	ENSG00000102265	0.004870679252692352	0.6372719361636829	-0.15655498833921896	1.0
17-AAG	ENSG00000125843	0.0048283941291687865	0.6332917529897262	-0.15349607604408716	1.0
17-AAG	ENSG00000187678	0.004822485543741955	0.6327355939830094	-0.1564033020082552	1.0
17-AAG	ENSG00000132963	0.004803749860143804	0.6309720552631005	-0.15631984130120202	1.0
17-AAG	ENSG00000112773	0.0047879041335337855	0.6294805403004644	-0.15540184630550102	1.0
17-AAG	ENSG00000111344	0.0047705497851510195	0.6278470228912134	0.15476290448297025	1.0
17-AAG	ENSG00000136810	0.004767617891168702	0.6275710517192304	-0.15002687749232357	1.0
17-AAG	ENSG00000152670	0.004751660265636624	0.6260690040167167	0.15486673037320908	1.0
17-AAG	ENSG00000125912	0.00475143268604825	0.6260475825717048	-0.15326652467408403	1.0
17-AAG	ENSG00000172476	0.0047502427244499575	0.6259355747368799	0.15378743901966307	1.0
17-AAG	ENSG00000182154	0.004715760768846979	0.6226898824446577	-0.1529084215992932	1.0
17-AAG	ENSG00000213658	0.004694311662617506	0.6206709366642726	0.15192231913817053	1.0
17-AAG	ENSG00000175806	0.004686236105497328	0.6199108065312213	-0.15149768528396465	1.0
17-AAG	ENSG00000100865	0.004662081733649809	0.6176372214877388	-0.1499016401395256	1.0
17-AAG	ENSG00000118997	0.004650062088625504	0.6165058451336881	0.15136634338402752	1.0
17-AAG	ENSG00000114416	0.004643786120095001	0.6159151053589429	0.15068525518000667	1.0
17-AAG	ENSG00000138678	0.004637244139414472	0.6152993265871372	-0.15030839689353168	1.0
17-AAG	ENSG00000131981	0.004620108457938079	0.6136863916964868	-0.14870282588095032	1.0
17-AAG	ENSG00000060982	0.004614807751769483	0.6131874507039039	0.14999368433000482	1.0
17-AAG	ENSG00000173327	0.00461476432241995	0.6131833628178611	-0.15022641937989492	1.0
