Response	Gene ENSEMBL ID	quantitative sorting score	visualization score	baseline score	Percent appearing in restart set
L-685458	ENSG00000066044	0.01133217066514253	1.0	0.177838547783742	0.0
L-685458	ENSG00000104497	0.006607859490883841	0.6938669567746152	0.26212673430559785	1.0
L-685458	ENSG00000159433	0.00658556706166802	0.6924224183128157	0.26067659747413996	1.0
L-685458	ENSG00000074527	0.006550331237799689	0.6901391542361097	-0.25529609497848305	1.0
L-685458	ENSG00000173611	0.0063899983637773165	0.6797496627646376	0.24496242497403806	1.0
L-685458	ENSG00000213390	0.006281526986615412	0.6727207708122287	0.2483461740989488	1.0
L-685458	ENSG00000157693	0.005842200601900854	0.6442526369063418	0.23184627741293992	1.0
L-685458	ENSG00000106546	0.005778922202890869	0.6401522277366608	-0.22907727020154742	1.0
L-685458	ENSG00000144524	0.00575479533702456	0.6385888186810957	0.2273175419262333	1.0
L-685458	ENSG00000104129	0.0056868314940067026	0.6341847950414772	0.22581150537147585	1.0
L-685458	ENSG00000186300	0.00567873673278428	0.633660258490899	0.2249114028908529	1.0
L-685458	ENSG00000134253	0.005628264137585756	0.6303896591172176	0.22334377601632613	1.0
L-685458	ENSG00000177732	0.0056233243757663025	0.6300695649780259	0.22331188898344276	1.0
L-685458	ENSG00000166845	0.005548769316168615	0.6252384337420375	0.2200699313150121	1.0
L-685458	ENSG00000081019	0.005416604190652926	0.6166741985361016	0.21506498873091215	1.0
L-685458	ENSG00000089163	0.005412957996864733	0.616437926969857	0.2149093312896629	1.0
L-685458	ENSG00000163110	0.00539034866846989	0.6149728535969369	-0.21413507457677167	1.0
L-685458	ENSG00000143624	0.005349523567099014	0.6123274070838561	0.2061155976728995	1.0
L-685458	ENSG00000146072	0.005327502257573942	0.6109004370448269	-0.21073893592871656	1.0
L-685458	ENSG00000125482	0.005322350128697242	0.610566581624653	0.20870334034094848	1.0
L-685458	ENSG00000119906	0.0053218725035437935	0.6105356317493479	0.21133924334893256	1.0
L-685458	ENSG00000141298	0.005296203353634867	0.608872283445484	0.21015661336953992	1.0
L-685458	ENSG00000175322	0.0052828725398985	0.6080084532642672	0.20961932508957587	1.0
L-685458	ENSG00000187961	0.0052250739167377675	0.6042631308776213	0.20742026290390336	1.0
L-685458	ENSG00000002587	0.0052059115421434245	0.603021418417622	-0.20684174553931525	1.0
L-685458	ENSG00000060688	0.005197050703250573	0.6024472404103438	0.20579452370659534	1.0
L-685458	ENSG00000167550	0.00516562811972509	0.6004110724345605	0.2049281927467587	1.0
L-685458	ENSG00000137764	0.00513363478897728	0.5983379203191561	0.2038790358129308	1.0
L-685458	ENSG00000092470	0.005133625728288652	0.598337333190984	0.20224372995924578	1.0
L-685458	ENSG00000156831	0.005131595987455929	0.5982058069821548	0.20117777722038127	1.0
L-685458	ENSG00000133874	0.005121181830636204	0.5975309747362986	0.20323887818742803	1.0
L-685458	ENSG00000077097	0.0051058741366656665	0.5965390436870702	0.19551313055347563	1.0
L-685458	ENSG00000143442	0.005095111941815862	0.595841658747842	0.20149509363816387	1.0
L-685458	ENSG00000107625	0.0050832180997795575	0.5950709436268621	0.2028553185292699	1.0
L-685458	ENSG00000143153	0.0050214688665492935	0.5910696236484886	-0.19823786712015076	1.0
L-685458	ENSG00000085999	0.005016020246421514	0.5907165557408993	0.19249042806164085	1.0
L-685458	ENSG00000117748	0.004986936298940476	0.588831930231917	0.19398918555119332	1.0
L-685458	ENSG00000130299	0.004972935637444599	0.5879246942449535	0.19543294333488626	1.0
L-685458	ENSG00000104824	0.004971402856150329	0.5878253707700795	0.19748814379071428	1.0
L-685458	ENSG00000135862	0.004953933935289064	0.586693393280057	-0.1909719578550776	1.0
L-685458	ENSG00000148690	0.004921489118603892	0.5845909850977086	0.19455428258480403	1.0
L-685458	ENSG00000167216	0.0049139377891829865	0.5841016626609024	0.1942021153427081	1.0
L-685458	ENSG00000083642	0.00491155837552285	0.583947477824637	0.18970399512790007	1.0
L-685458	ENSG00000051180	0.004911130978146487	0.5839197826846121	0.18664596742829986	1.0
L-685458	ENSG00000183977	0.004902777434220861	0.5833784771419961	0.19478168175436533	1.0
L-685458	ENSG00000163626	0.0049002888739953475	0.5832172196619138	0.1949339439276237	1.0
L-685458	ENSG00000172167	0.004893033308669261	0.5827470625931547	0.19441660713328213	1.0
L-685458	ENSG00000128881	0.004885347731068857	0.5822490409402676	0.1941823350206853	1.0
L-685458	ENSG00000136982	0.004884815148210615	0.5822145298326904	0.19277536938826575	1.0
L-685458	ENSG00000103995	0.004883923527407432	0.582156753242662	0.19353030733017898	1.0
L-685458	ENSG00000005379	0.004857311625657799	0.580432315082657	0.1916802547577071	1.0
L-685458	ENSG00000095564	0.004844118278121336	0.5795773926436623	0.19135110030898828	1.0
L-685458	ENSG00000158773	0.004826157951683137	0.5784135723136624	0.19008913472223884	1.0
L-685458	ENSG00000163126	0.004822516818007823	0.5781776286402466	0.19120416407189442	1.0
L-685458	ENSG00000116497	0.004805935541898391	0.5771031700940783	0.19094825638238516	1.0
L-685458	ENSG00000135926	0.004797947684790236	0.576585560877587	-0.1906990161990295	1.0
L-685458	ENSG00000102984	0.00479061168410998	0.5761101916373924	0.18742747663963413	1.0
L-685458	ENSG00000117525	0.004783587636013949	0.5756550367714056	-0.18661962057675138	1.0
L-685458	ENSG00000053524	0.004781718514277033	0.5755339186010787	0.1898342015550058	1.0
L-685458	ENSG00000134330	0.004768750391646375	0.574693590625336	-0.18962192981947273	1.0
L-685458	ENSG00000174579	0.004766286809532249	0.5745339517146008	0.185967784938059	1.0
L-685458	ENSG00000148835	0.004755543442621164	0.5738377868165522	0.18618066685164014	1.0
L-685458	ENSG00000221983	0.004745569849896664	0.573191502907635	0.19375665773956824	1.0
L-685458	ENSG00000168615	0.004744812340575222	0.5731424166757397	-0.18785381525781064	1.0
L-685458	ENSG00000163808	0.004732549927891055	0.5723478183578424	0.18715250927389232	1.0
L-685458	ENSG00000035928	0.004725574670287865	0.5718958250918229	0.18618892306672163	1.0
L-685458	ENSG00000160959	0.00472349492887887	0.5717610588702144	0.1875391354291747	1.0
L-685458	ENSG00000001167	0.004699264363154253	0.5701909301147746	0.1820123381586321	1.0
L-685458	ENSG00000137815	0.004699016298933993	0.5701748556751658	0.18685956293576156	1.0
L-685458	ENSG00000100281	0.004697666648494385	0.5700873989897088	0.18619717402561323	1.0
L-685458	ENSG00000184708	0.004690040695070267	0.5695932409541544	0.18603631343479163	1.0
L-685458	ENSG00000118707	0.0046852023871275785	0.5692797209763368	0.18616941242977253	1.0
L-685458	ENSG00000164944	0.004683200128560785	0.5691499756048387	0.1831455922238038	1.0
L-685458	ENSG00000166860	0.004680132531546474	0.5689511968253	0.1857268751544464	1.0
L-685458	ENSG00000013588	0.0046711719622984475	0.56837055634	-0.18542108571312288	1.0
L-685458	ENSG00000186994	0.0046639302394346285	0.5679012962559955	0.185389159269152	1.0
L-685458	ENSG00000121101	0.0046517999269720806	0.5671152579675635	0.18375797443527264	1.0
L-685458	ENSG00000141965	0.004645315264804242	0.5666950550447447	0.18436954734272407	1.0
L-685458	ENSG00000162636	0.004643863455593802	0.5666009785211245	0.1845560951149684	1.0
L-685458	ENSG00000105705	0.004639732017884744	0.5663332633871888	0.18245502107395378	1.0
L-685458	ENSG00000050405	0.004638691736443852	0.566265853660868	-0.18436000047278864	1.0
L-685458	ENSG00000196358	0.004634819944712176	0.5660149634587129	0.1834156306818956	1.0
L-685458	ENSG00000058056	0.004632421599278159	0.5658595518528007	0.18348191107313405	1.0
L-685458	ENSG00000181035	0.0046290656899432014	0.5656420905765205	0.1839064477602809	1.0
L-685458	ENSG00000139697	0.004623993465896574	0.5653134129500814	0.18367956774880081	1.0
L-685458	ENSG00000112378	0.00462394032394306	0.5653099693776003	-0.18388200903360205	1.0
