Response	Gene ENSEMBL ID	quantitative sorting score	visualization score	baseline score	Percent appearing in restart set
RAF265	ENSG00000140553	0.006487343317876877	1.0	-0.1914144758987543	1.0
RAF265	ENSG00000129514	0.006451769841234107	0.9969216529281011	0.1891785174023286	1.0
RAF265	ENSG00000137709	0.006409182276738825	0.9932363424992147	0.18908955708224795	1.0
RAF265	ENSG00000111863	0.006129878789909535	0.9690668445475205	-0.18090234086383603	1.0
RAF265	ENSG00000168878	0.005993755701702363	0.9572874473801217	0.17244585670095502	1.0
RAF265	ENSG00000149809	0.005977307433817815	0.9558640982431041	0.17497019372645733	1.0
RAF265	ENSG00000213614	0.005944815224983318	0.9530523883579662	-0.17466735923098264	1.0
RAF265	ENSG00000146083	0.005613375219342998	0.924371262216747	0.16564621215988046	1.0
RAF265	ENSG00000070729	0.0055802677444116875	0.9215063103444234	0.15605370938458277	1.0
RAF265	ENSG00000121766	0.005541298231419301	0.9181340876230375	-0.1642770819464005	1.0
RAF265	ENSG00000136859	0.005446090496684337	0.9098952962789517	-0.15957557302176908	1.0
RAF265	ENSG00000100234	0.005414609280797757	0.9071710725625733	-0.1517756374284935	1.0
RAF265	ENSG00000228474	0.005414478414589003	0.9071597480689182	-0.15946888255079097	1.0
RAF265	ENSG00000128833	0.005361757117515155	0.9025975161537262	0.1587765489445684	1.0
RAF265	ENSG00000129595	0.005349098000127678	0.901502060757733	0.15816337280358056	1.0
RAF265	ENSG00000109089	0.0052901433138322984	0.8964004231597394	0.15593803629867248	1.0
RAF265	ENSG00000129988	0.005252596927668457	0.893151350569267	0.1530203080544483	1.0
RAF265	ENSG00000158158	0.005242244008857275	0.8922554618253006	0.1549340502265913	1.0
RAF265	ENSG00000158106	0.005226356344909833	0.8908806244912088	0.15480960639902336	1.0
RAF265	ENSG00000108639	0.005216266297053193	0.8900074832577353	0.15182876699377165	1.0
RAF265	ENSG00000161395	0.005202289986092544	0.8887980446539769	0.15256792252391904	1.0
RAF265	ENSG00000185088	0.005199453380334265	0.8885525792720629	-0.15330177871382983	1.0
RAF265	ENSG00000100243	0.005182529780899243	0.8870880973691568	-0.15267930915968367	1.0
RAF265	ENSG00000100387	0.005178301754604389	0.8867222255569813	-0.1552094389628082	1.0
RAF265	ENSG00000181991	0.0051575467764604765	0.8849261956991681	-0.1523408487596117	1.0
RAF265	ENSG00000105325	0.0051552546846961155	0.884727849778633	-0.1533350304262978	1.0
RAF265	ENSG00000100422	0.005124883404903099	0.8820996742657498	-0.15123731602028115	1.0
RAF265	ENSG00000160190	0.005113456226635449	0.881110824592339	0.1488307357537493	1.0
RAF265	ENSG00000160183	0.005102960530809871	0.8802025806544002	0.1495732548633002	1.0
RAF265	ENSG00000130768	0.005102781777406697	0.8801871122473963	0.15091274386417555	1.0
RAF265	ENSG00000197891	0.005093874910738522	0.8794163574740265	0.15083397103696145	1.0
RAF265	ENSG00000170043	0.005081493754366925	0.8783449554054023	-0.1496859498174724	1.0
RAF265	ENSG00000167767	0.005075214649508389	0.8778015937247454	0.14992411718561147	1.0
RAF265	ENSG00000100056	0.005074418539998165	0.8777327024717392	-0.1505725333507166	1.0
RAF265	ENSG00000181444	0.005037987050542235	0.8745801073510042	0.1491753729245364	1.0
RAF265	ENSG00000089682	0.005026681974654748	0.8736018237942602	0.14810008518136472	1.0
RAF265	ENSG00000074855	0.005025776262643888	0.8735234481003518	0.14872887658502051	1.0
RAF265	ENSG00000166471	0.005024965107453187	0.8734532548709628	0.14864666148497174	1.0
RAF265	ENSG00000064042	0.005018471131924625	0.8728912993794014	0.14754930065506	1.0
RAF265	ENSG00000100142	0.005007328737203387	0.8719270934203239	-0.14644743330829382	1.0
RAF265	ENSG00000239521	0.004980094551109843	0.869570385981844	0.14733795020000112	1.0
RAF265	ENSG00000134258	0.004978015921290875	0.869390511968375	0.13823560160639237	1.0
RAF265	ENSG00000164458	0.004974033766465185	0.8690459166180075	0.14645667052675276	1.0
RAF265	ENSG00000156103	0.0049645411122511834	0.8682244707807713	-0.14432208203941413	1.0
RAF265	ENSG00000188706	0.004951926942960814	0.867132904963649	0.14591232577725977	1.0
RAF265	ENSG00000172260	0.004947805396671522	0.8667762473875917	-0.13803640316196245	1.0
RAF265	ENSG00000027075	0.004947795019596717	0.8667753494085115	0.14526151612892813	1.0
RAF265	ENSG00000168779	0.004922770878381469	0.8646098879718823	-0.14520173478360135	1.0
RAF265	ENSG00000143127	0.004921248742965177	0.8644781701432083	-0.14511119944355008	1.0
RAF265	ENSG00000070669	0.004910719120927618	0.8635669904040723	0.14312233354996495	1.0
RAF265	ENSG00000126067	0.00488923287737438	0.861707680570726	-0.14253574052323337	1.0
RAF265	ENSG00000142686	0.0048827241343521914	0.8611444471756519	-0.1428369091313138	1.0
RAF265	ENSG00000174640	0.004878048523231367	0.8607398436574841	0.14435929438833628	1.0
RAF265	ENSG00000056277	0.004877381347215975	0.8606821096509362	0.14132623547258166	1.0
RAF265	ENSG00000205808	0.004859451845788046	0.8591305821245288	0.14385562696040732	1.0
RAF265	ENSG00000124664	0.004856553666142563	0.8588797884527407	0.143215845220722	1.0
RAF265	ENSG00000088836	0.004832798362625508	0.8568241257533049	0.1350514634980222	1.0
RAF265	ENSG00000108590	0.004832184389910702	0.8567709956887954	-0.14359943246579415	1.0
RAF265	ENSG00000041880	0.004826599005711598	0.8562876650526758	-0.14285893062494123	1.0
RAF265	ENSG00000148346	0.004818832277881651	0.8556155720741445	0.14167380476767033	1.0
RAF265	ENSG00000163083	0.004807189675441374	0.8546080806925397	0.1417147090903765	1.0
RAF265	ENSG00000120659	0.004801873640013893	0.8541480581241351	0.14066175024884509	1.0
RAF265	ENSG00000141738	0.004797767883412074	0.8537927669070279	0.1410053889226169	1.0
RAF265	ENSG00000184056	0.004796811843242696	0.8537100360711982	-0.14170583605110196	1.0
RAF265	ENSG00000143786	0.004788242435169998	0.8529684832420105	-0.1401744711404842	1.0
RAF265	ENSG00000180667	0.0047842650228624144	0.8526242982849499	0.14149879849750274	1.0
RAF265	ENSG00000160685	0.004771641520665316	0.8515319248457223	0.1412943674580288	1.0
RAF265	ENSG00000165929	0.004765184207776676	0.8509731419518631	0.14093400804994002	1.0
RAF265	ENSG00000178974	0.004745464759251877	0.8492667215410791	0.1404424264996876	1.0
RAF265	ENSG00000130300	0.004739494912305476	0.8487501214614275	0.13955999418141832	1.0
RAF265	ENSG00000111450	0.004736713371462995	0.8485094211162292	-0.1391363674432367	1.0
RAF265	ENSG00000138698	0.004733065764300086	0.8481937758127877	-0.13832242615999424	1.0
RAF265	ENSG00000170477	0.004729718861699465	0.847904151947119	0.13892797247287947	1.0
RAF265	ENSG00000170961	0.004723155549530161	0.8473361964166201	-0.1390937784343568	1.0
RAF265	ENSG00000177370	0.004719068865999088	0.8469825556856905	-0.13961323732136152	1.0
RAF265	ENSG00000198795	0.0047180682924104905	0.8468959711550974	-0.1397485053355798	1.0
RAF265	ENSG00000167671	0.00471273262505142	0.8464342497395506	-0.1392625840370228	1.0
RAF265	ENSG00000065060	0.004695493955954535	0.844942503316486	0.13898603625253214	1.0
RAF265	ENSG00000143578	0.004684574897799703	0.8439976237637685	0.13781082929969746	1.0
RAF265	ENSG00000089351	0.004679510501389295	0.8435593767513254	0.138476783359233	1.0
RAF265	ENSG00000110906	0.004677328128569226	0.8433705253481321	-0.1378007031808262	1.0
RAF265	ENSG00000010295	0.004674103259088059	0.8430914616056618	-0.1372294253972146	1.0
RAF265	ENSG00000150527	0.004653326231369763	0.8412935236902409	0.13667029113080376	1.0
RAF265	ENSG00000119487	0.00465309470318935	0.8412734884234214	-0.1380503451000229	1.0
RAF265	ENSG00000178573	0.004651856667358607	0.8411663551225989	-0.13714474388994977	1.0
RAF265	ENSG00000130649	0.004635569712806137	0.839756965217861	0.13676955867756732	1.0
RAF265	ENSG00000126785	0.004634614949076236	0.8396743448385878	-0.13787939477209063	1.0
RAF265	ENSG00000001084	0.004634114560537291	0.839631043768829	0.1372664087932485	1.0
RAF265	ENSG00000196670	0.004627329037136262	0.8390438592126884	0.137100509465492	1.0
