Response	Gene ENSEMBL ID	quantitative sorting score	visualization score	baseline score	Percent appearing in restart set
LBW242	ENSG00000205927	0.007479741904054099	1.0	0.2306703364118931	1.0
LBW242	ENSG00000143520	0.0071391477359656645	0.9569465752430439	0.22173886045356447	1.0
LBW242	ENSG00000167191	0.007133443310885192	0.9562254970244644	0.215225336837306	1.0
LBW242	ENSG00000178878	0.006728624706935917	0.9050536657416081	0.20932065485412196	1.0
LBW242	ENSG00000176177	0.006684971648683443	0.8995356215853267	0.20810500547820213	1.0
LBW242	ENSG00000132911	0.006607731190365365	0.8897719010875443	0.19854596069426397	1.0
LBW242	ENSG00000198515	0.00636160364220081	0.8586597010901404	0.18454215533152388	1.0
LBW242	ENSG00000203837	0.006270918140627843	0.8471964354669169	0.18019156830265418	1.0
LBW242	ENSG00000196083	0.0060778289452970875	0.8227886448426353	0.1751079147231047	1.0
LBW242	ENSG00000152782	0.005795404055011408	0.7870882133536001	-0.18046426607815397	1.0
LBW242	ENSG00000076706	0.005661767164532475	0.7701955993629388	0.1756522248473724	1.0
LBW242	ENSG00000160551	0.005610525030502864	0.7637182442919122	-0.1741959274347174	1.0
LBW242	ENSG00000134955	0.005550570904483495	0.756139634041681	0.16962413399517678	1.0
LBW242	ENSG00000129226	0.005481625853985466	0.7474245096440997	0.17028547754334564	1.0
LBW242	ENSG00000150991	0.005468933200377637	0.7458200716992641	0.04292904448766156	0.0
LBW242	ENSG00000084112	0.005412874348893293	0.7387338507052631	0.16838710449302818	1.0
LBW242	ENSG00000071564	0.005409947369516004	0.7383638605580667	-0.14288858662977172	1.0
LBW242	ENSG00000101343	0.005393653228612524	0.7363041700668747	-0.16842859800422422	1.0
LBW242	ENSG00000164548	0.00536490181298001	0.7326697951257599	-0.16612758677944406	1.0
LBW242	ENSG00000163746	0.0053301810994216756	0.7282808602327131	0.16475070279532325	1.0
LBW242	ENSG00000127318	0.005297433051983573	0.7241412837853927	0.145719772797698	1.0
LBW242	ENSG00000169248	0.005287838688221979	0.7229284907988921	0.16147914811732636	1.0
LBW242	ENSG00000155330	0.005267530771885249	0.7203614317300857	-0.16405292840942254	1.0
LBW242	ENSG00000163975	0.005261585287817648	0.7196098820121773	0.162715679097086	1.0
