Response	Gene ENSEMBL ID	quantitative sorting score	visualization score	baseline score	Percent appearing in restart set
Irinotecan	ENSG00000124935	0.007056725348835596	1.0	0.2362140233722723	1.0
Irinotecan	ENSG00000110484	0.007052324456960733	0.9996208139102769	0.20605273068066507	1.0
Irinotecan	ENSG00000108559	0.00693286975605089	0.9893284544920051	-0.3063034650641559	1.0
Irinotecan	ENSG00000115484	0.0059168452821607345	0.9017865747385201	-0.2556226627218903	1.0
Irinotecan	ENSG00000120699	0.005908998232652255	0.9011104635993259	-0.24923745609771267	1.0
Irinotecan	ENSG00000108651	0.005854103318235351	0.8963806523394034	-0.25029070854411734	1.0
Irinotecan	ENSG00000117984	0.005849638361596979	0.8959959463532924	0.2609804865011503	1.0
Irinotecan	ENSG00000005100	0.005845940831522231	0.8956773627546619	-0.253446028380945	1.0
Irinotecan	ENSG00000183684	0.005762226702751737	0.8884644536340431	-0.24942484025946987	1.0
Irinotecan	ENSG00000108561	0.005755109537291187	0.8878512301744274	-0.24031691816757683	1.0
Irinotecan	ENSG00000159348	0.005750410062460176	0.8874463178212971	0.2555145557812613	1.0
Irinotecan	ENSG00000135521	0.005741118670628818	0.8866457604259333	-0.2457213845678209	1.0
Irinotecan	ENSG00000145220	0.005738070993784517	0.8863831689562519	-0.2545723892374803	1.0
Irinotecan	ENSG00000141101	0.005724316761413143	0.8851980879003337	-0.24649807129391543	1.0
Irinotecan	ENSG00000107371	0.005714397059218721	0.8843433945351535	-0.2430066216030442	1.0
Irinotecan	ENSG00000169976	0.005651203998444175	0.8788986050938139	-0.24714390599712396	1.0
Irinotecan	ENSG00000165283	0.005628989671546152	0.8769845922091976	-0.25030641425579475	1.0
Irinotecan	ENSG00000086189	0.005622768723489235	0.876448587909354	-0.24017093946240572	1.0
Irinotecan	ENSG00000168438	0.0055821267194903195	0.8729468244002613	-0.235946942373016	1.0
Irinotecan	ENSG00000125450	0.005488010880661447	0.864837691542359	-0.21448975261611483	1.0
Irinotecan	ENSG00000239900	0.005440325962785363	0.8607291021785812	-0.24147036776527445	1.0
Irinotecan	ENSG00000120253	0.0053814059365228295	0.8556524824841777	-0.21916688237158846	1.0
Irinotecan	ENSG00000198522	0.005336359426909113	0.8517712215212212	-0.23566949783168262	1.0
Irinotecan	ENSG00000112208	0.005320793428091737	0.8504300365087222	-0.23614747233138125	1.0
Irinotecan	ENSG00000112578	0.00531542666005504	0.8499676293775883	-0.21496055766368413	1.0
Irinotecan	ENSG00000174953	0.0053102098524435305	0.8495181430154387	-0.23090403341011428	1.0
Irinotecan	ENSG00000137054	0.005280688892797751	0.8469745819438993	-0.23237160213364821	1.0
Irinotecan	ENSG00000141127	0.005259053437780495	0.8451104453505348	-0.2337509310274017	1.0
Irinotecan	ENSG00000075188	0.005181366476466895	0.8384168441622784	-0.2131724218686377	1.0
Irinotecan	ENSG00000166226	0.005178607381600635	0.8381791172598093	-0.22329255266248504	1.0
Irinotecan	ENSG00000146457	0.005175974852336705	0.837952295400501	-0.2282496885313765	1.0
Irinotecan	ENSG00000091128	0.005144072368344885	0.8352035393525721	0.2265730960770382	1.0
Irinotecan	ENSG00000124939	0.005139902527385473	0.834844260885133	0.20480576221231944	1.0
Irinotecan	ENSG00000143842	0.005138869013246063	0.8347552120749508	0.228099602586948	1.0
Irinotecan	ENSG00000112110	0.005118421801219319	0.8329934559140133	-0.2237457340217134	1.0
Irinotecan	ENSG00000171865	0.0051120086541395	0.8324408915172589	-0.22721008914482949	1.0
Irinotecan	ENSG00000010244	0.005099897247230238	0.8313973582613752	-0.2264410574447051	1.0
Irinotecan	ENSG00000155324	0.005087885592290101	0.8303624197540538	0.21823032481175844	1.0
Irinotecan	ENSG00000188783	0.005082570084385977	0.8299044292570436	0.22532081588633357	1.0
Irinotecan	ENSG00000167088	0.005054751299324123	0.8275075295766171	-0.21207077852381717	1.0
Irinotecan	ENSG00000009844	0.0050538091301019095	0.8274263511533821	-0.2243309767041967	1.0
Irinotecan	ENSG00000113272	0.005048640309045987	0.826980999370061	-0.21843694455811527	1.0
Irinotecan	ENSG00000144524	0.005038939234718533	0.8261451432424993	-0.21973388301482308	1.0
Irinotecan	ENSG00000141030	0.005031687346109254	0.8255203118758017	-0.21748542377857988	1.0
Irinotecan	ENSG00000173402	0.005029279117500073	0.825312816028269	0.22250651730275067	1.0
Irinotecan	ENSG00000115946	0.005027183140793262	0.8251322241768432	-0.20850037412106914	1.0
Irinotecan	ENSG00000165609	0.005013811342482429	0.8239800940954358	-0.2221137062250615	1.0
Irinotecan	ENSG00000140830	0.005009176445164143	0.8235807458177772	-0.21684197601416164	1.0
Irinotecan	ENSG00000029639	0.004988243028300723	0.8217770976685642	-0.21552631937809144	1.0
Irinotecan	ENSG00000105202	0.00498701032617906	0.8216708865844027	-0.204664774946929	1.0
Irinotecan	ENSG00000140854	0.004982093911665911	0.821247282449671	-0.2188255015815584	1.0
Irinotecan	ENSG00000109519	0.0049763640271333585	0.8207535887684259	-0.21106779572101633	1.0
Irinotecan	ENSG00000126457	0.004974546210707446	0.8205969635383644	-0.215678548413651	1.0
Irinotecan	ENSG00000120438	0.004973592014831919	0.8205147488843445	-0.2127285679225068	1.0
Irinotecan	ENSG00000123737	0.0049589273103025425	0.8192512204620263	-0.20646295752496907	1.0
Irinotecan	ENSG00000198015	0.004946453494921148	0.8181764616601993	-0.21901271085978788	1.0
Irinotecan	ENSG00000130347	0.004942966172117015	0.8178759897705683	-0.21967892984074733	1.0
Irinotecan	ENSG00000136938	0.004938090827374414	0.8174559242562216	-0.2176343169283988	1.0
Irinotecan	ENSG00000168286	0.004922489228431731	0.8161116718944914	-0.2174905030910905	1.0
Irinotecan	ENSG00000076344	0.004920363627917586	0.8159285276205147	0.21878964539984702	1.0
Irinotecan	ENSG00000179409	0.004895482746162408	0.8137847611909199	-0.21566185340943544	1.0
Irinotecan	ENSG00000171566	0.004879172126640085	0.812379418770908	-0.21231251650471783	1.0
Irinotecan	ENSG00000109534	0.004875263992025325	0.8120426892340732	-0.20939670993046045	1.0
Irinotecan	ENSG00000095319	0.00485482638840338	0.8102817609447464	-0.2148453557697925	1.0
Irinotecan	ENSG00000032389	0.0048427866276554155	0.8092444008075209	-0.21435838656033485	1.0
Irinotecan	ENSG00000130713	0.004823588353977787	0.8075902546634557	-0.20296449620714482	1.0
Irinotecan	ENSG00000154719	0.004816484926471853	0.8069782148823851	-0.21191040117571597	1.0
Irinotecan	ENSG00000130935	0.004813346212642554	0.8067077795575616	-0.21306462228902157	1.0
Irinotecan	ENSG00000164167	0.004812344609604863	0.806621480245941	-0.207338054906036	1.0
Irinotecan	ENSG00000083457	0.004803757769674266	0.8058816278821602	-0.21320264081533544	1.0
Irinotecan	ENSG00000189007	0.0048029377651229955	0.805810975312592	-0.211025666821238	1.0
Irinotecan	ENSG00000137074	0.004801147535339598	0.8056567269805324	-0.21311696356995705	1.0
