Response	Gene ENSEMBL ID	quantitative sorting score	visualization score	baseline score	Percent appearing in restart set
Sorafenib	ENSG00000215301	0.0070036407529043745	1.0	0.19824268329117845	1.0
Sorafenib	ENSG00000125944	0.006561074421849137	0.9631461009293438	0.16915041406461656	1.0
Sorafenib	ENSG00000129351	0.006503330842209217	0.9583376102993542	0.17125830246330775	1.0
Sorafenib	ENSG00000196296	0.006125715796858228	0.9268924103544228	0.1662134713633449	1.0
Sorafenib	ENSG00000114503	0.006098473579880292	0.9246238647274387	0.19207663895380317	1.0
Sorafenib	ENSG00000138757	0.005994593240147525	0.9159734200657116	0.17221304136284638	1.0
Sorafenib	ENSG00000169045	0.005949958618395736	0.9122565538477705	0.18728400295572617	1.0
Sorafenib	ENSG00000185414	0.005947450964609724	0.9120477335805046	0.19376878392959648	1.0
Sorafenib	ENSG00000172497	0.005807995781672773	0.9004348591339015	0.18948224780445663	1.0
Sorafenib	ENSG00000132463	0.005765591273795253	0.896903701556386	0.18732357809497543	1.0
Sorafenib	ENSG00000145907	0.0057236033248779725	0.8934072321618621	0.17653615322877952	1.0
Sorafenib	ENSG00000114416	0.005709054518988353	0.8921957070497368	0.18127978350259805	1.0
Sorafenib	ENSG00000100216	0.005687270294589205	0.8903816657388569	0.18437293488201126	1.0
Sorafenib	ENSG00000119335	0.005667108159660991	0.8887027009519928	0.1845808267777123	1.0
Sorafenib	ENSG00000135624	0.005602478155717465	0.883320755975312	0.182728422190518	1.0
Sorafenib	ENSG00000099783	0.005577346119943033	0.8812279318156825	0.17223934818493256	1.0
Sorafenib	ENSG00000138668	0.005557343495709629	0.8795622499892126	0.17395164264189958	1.0
Sorafenib	ENSG00000125482	0.005526182926814587	0.8769674107968504	0.1799134415096472	1.0
Sorafenib	ENSG00000165688	0.005524469420920841	0.8768247217379819	0.17970538254191792	1.0
Sorafenib	ENSG00000127952	0.005469617067034372	0.8722569926269585	-0.17932774515528233	1.0
Sorafenib	ENSG00000168259	0.005464698691733422	0.8718474239494212	0.17874629753249544	1.0
Sorafenib	ENSG00000111786	0.005370260791902198	0.8639832811427913	0.16825713432980258	1.0
Sorafenib	ENSG00000170144	0.005369829301303513	0.8639473495550087	0.1697832501838726	1.0
Sorafenib	ENSG00000126226	0.005354251959813504	0.8626501750282138	0.17470570485021236	1.0
Sorafenib	ENSG00000130713	0.005347103516889787	0.86205490156176	0.17156993797830516	1.0
Sorafenib	ENSG00000145604	0.005328158895341977	0.8604773229674055	0.17448681336946495	1.0
Sorafenib	ENSG00000108671	0.0053066033552869206	0.8586823249256241	0.17404027660007568	1.0
Sorafenib	ENSG00000198663	0.005287862342276506	0.8571217014585817	-0.17324545893373708	1.0
Sorafenib	ENSG00000152749	0.005283268241854383	0.8567391361765059	0.17307010475221077	1.0
Sorafenib	ENSG00000136527	0.00525869733316766	0.8546930388453878	0.1702591852426214	1.0
Sorafenib	ENSG00000182899	0.0052547940331775685	0.8543679987016103	0.16885676923849666	1.0
